"Text","Binary_Sentiment","Cont_Sentiment"
"( giorgio cantarini ) are a happy family guido , dora , and their 5 year old son , giosue ?","0.0","-0.0451483726501"
"( giorgio cantarini ) are a happy family","0.0","-0.0571804046631"
"young einstein sprang from the twisted mind of yahoo serious , who not only wrote , produced , edited , and directed the film , but also starred and did his own stunts  young einstein sprang from the twisted mind of yahoo serious , who not only wrote , produced , edited , and directed the film , but also starred and did his own stunts  young einstein sprang from the twisted mind of yahoo serious , who not only wrote , produced , edited , and directed the film , but also starred and did his own stunts  his creation is about as stupid and contrived as you'd expect from someone named yahoo  yahoo plays einstein as a naive and unrefined country hick  a clown with an insatiable curiosity  although yahoo's performance is at first endearing , the one dimensional characterization loses its novelty faster than you can say e mc2  yahoo has created a charming family for albert , and the scenes on tasmania are often clever  yahoo must be an mtv addict because his movie features an omnipresent soundtrack   unfortunately , the music is altogether gratuitous and quickly becomes overbearing  the instrumental score , on the other hand , is generally playful   yahoo uses such classics as the   1812 overture   and the theme from the good , the bad and the ugly to great comic effect","1.0","4.32893848419"
"one of the contributors to the destruction of the batman film franchise chris o'donnell stars in this remake of buster keaton's 1925 silent film seven chances one of the contributors to the destruction of the batman film franchise chris o'donnell stars in this remake of buster keaton's 1925 silent film seven chances one of the contributors to the destruction of the batman film franchise chris o'donnell stars in this remake of buster keaton's 1925 silent film seven chances  o'donnell plays jimmie shannon , the manager of a pool table manufacturing company  it's just chris o'donnell running from 100 , 000 obnoxious , greedy , angry and stupid women  it's just chris o'donnell running from 100 , 000 obnoxious , greedy , angry and stupid women  it's just chris o'donnell running from 100 , 000 obnoxious , greedy , angry and stupid women  apparently there was even more footage of the gang of brides chasing o'donnell around the city , and at one point o'donnell is leaping from the tops of buses","0.0","-0.0293550491333"
"one of the contributors to the destruction of the batman film franchise chris o'donnell stars in this remake of buster keaton's 1925 silent film seven chances one of the contributors to the destruction of the batman film franchise chris o'donnell stars in this remake of buster keaton's 1925 silent film seven chances one of the contributors to the destruction of the batman film franchise chris o'donnell stars in this remake of buster keaton's 1925 silent film seven chances  now i've never seen seven chances , as i'm more of a chaplin fan than a keaton fan , but i seriously doubt that the classic version could be as insipid as this","0.0","-0.0293550491333"
"now i've never seen seven chances , as i'm more of a chaplin fan than a keaton fan , but i seriously doubt that the classic version could be as insipid as this  now i've never seen seven chances , as i'm more of a chaplin fan than a keaton fan , but i seriously doubt that the classic version could be as insipid as this","0.0","-0.579949855804"
"he also fears commitment , and despite dating anne ( renee zellweger ) for over three years , he's unwilling to marry her  he also fears commitment , and despite dating anne ( renee zellweger ) for over three years , he's unwilling to marry her  he also fears commitment , and despite dating anne ( renee zellweger ) for over three years , he's unwilling to marry her  i'd marry renee zellweger in a second )  i'd marry renee zellweger in a second )  i'd marry renee zellweger in a second )","1.0","0.496788263321"
"jimmie's grandfather ( peter ustinov , completely wasted ) dies and leaves jimmie his entire estate of 100 million dollars as well as ownership of the pool table business  jimmie's grandfather ( peter ustinov , completely wasted ) dies and leaves jimmie his entire estate of 100 million dollars as well as ownership of the pool table business  jimmie's grandfather ( peter ustinov , completely wasted ) dies and leaves jimmie his entire estate of 100 million dollars as well as ownership of the pool table business  ustinov's character left a video will , and while he's reading the ridiculous clause in it , i thought to myself   what is this , brewster's millions ?","1.0","9.32183742523"
"","1.0","6.1467795372"
"in   the astronaut's wife ,   charlize theron plays a young woman with a nervous demeanor , pixie hairdo and demon spawn unwittingly growing in her belly","0.0","-0.144017219543"
"ok , maybe   the astronaut's wife   deviates from   rosemary's baby   turf for its set up , which finds our heroine terrorized not by satan's minions but her possessed husband ( johnny depp ) , a shuttle pilot whose mission mishap leaves him , um , a changed man","1.0","0.452190876007"
"this bodes horribly for each dramatic development , like the surfacing of a suspicious nasa official (   speed   's joe morton ) to instigate jill's slow and stupid comprehension of the truth","0.0","-1.08319234848"
"jay and silent bob strike back , kevin smith's swan song to his two most famous characters , is the best received comedy that i've seen since there's something about mary , which is a tea party in comparison to the foul mouthed humor in jay and silent bob strike back  )in one of the fastest paced movies of the year , the story has jay and silent bob ( jason mewes and kevin smith ) , a pair of card carrying drug dealers , traveling from their new jersey convenience store home to hollywood so that they can stop a movie granted , it's not the movie for everyone , but , if you like kevin smith's brand of humor , you'll find that this is his best","1.0","3.446195364"
"the story's main subplot concerns four animal rights activists , justice ( shannon elizabeth ) and her three sexy buddies , sissy ( eliza dushku ) , missy ( jennifer schwalbach smith ) and chrissy ( ali larter )","0.0","-0.239059448242"
"the story's main subplot concerns four animal rights activists , justice ( shannon elizabeth ) and her three sexy buddies , sissy ( eliza dushku ) , missy ( jennifer schwalbach smith ) and chrissy ( ali larter )","0.0","-0.239059448242"
"the story's main subplot concerns four animal rights activists , justice ( shannon elizabeth ) and her three sexy buddies , sissy ( eliza dushku ) , missy ( jennifer schwalbach smith ) and chrissy ( ali larter )","0.0","-0.239059448242"
"the story's main subplot concerns four animal rights activists , justice ( shannon elizabeth ) and her three sexy buddies , sissy ( eliza dushku ) , missy ( jennifer schwalbach smith ) and chrissy ( ali larter )","0.0","-0.239059448242"
"in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman )  newman     twilight   wants to be character driven like   nobody's fool   ( also directed by benton , also starring newman , based on a novel by russo ) was , but the tired script gives the actors too little to work with","0.0","-0.301233053207"
"in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman )  hackman","0.0","-0.301233053207"
"in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) in   twilight ,   a ex alcoholic , ex cop , ex husband , ex private eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman )  sarandon","0.0","-0.301233053207"
"twilight   also squanders a fine supporting cast   stockard channing ( harry's friend on the police force ) , reese witherspoon ( jack   catherine's bratty kid ) , giancarlo esposito ( the humorous sidekick ) , john spencer ( harry's nemesis on the force ) , liev schreiber and margo martindale ( the blackmailers ) , and james garner ( a cop who bailed movie stars out of trouble )     twilight   also squanders a fine supporting cast   stockard channing ( harry's friend on the police force ) , reese witherspoon ( jack   catherine's bratty kid ) , giancarlo esposito ( the humorous sidekick ) , john spencer ( harry's nemesis on the force ) , liev schreiber and margo martindale ( the blackmailers ) , and james garner ( a cop who bailed movie stars out of trouble )     twilight   also squanders a fine supporting cast   stockard channing ( harry's friend on the police force ) , reese witherspoon ( jack   catherine's bratty kid ) , giancarlo esposito ( the humorous sidekick ) , john spencer ( harry's nemesis on the force ) , liev schreiber and margo martindale ( the blackmailers ) , and james garner ( a cop who bailed movie stars out of trouble )","0.0","-0.049852848053"
"twilight   also squanders a fine supporting cast   stockard channing ( harry's friend on the police force ) , reese witherspoon ( jack   catherine's bratty kid ) , giancarlo esposito ( the humorous sidekick ) , john spencer ( harry's nemesis on the force ) , liev schreiber and margo martindale ( the blackmailers ) , and james garner ( a cop who bailed movie stars out of trouble )     twilight   also squanders a fine supporting cast   stockard channing ( harry's friend on the police force ) , reese witherspoon ( jack   catherine's bratty kid ) , giancarlo esposito ( the humorous sidekick ) , john spencer ( harry's nemesis on the force ) , liev schreiber and margo martindale ( the blackmailers ) , and james garner ( a cop who bailed movie stars out of trouble )     twilight   also squanders a fine supporting cast   stockard channing ( harry's friend on the police force ) , reese witherspoon ( jack   catherine's bratty kid ) , giancarlo esposito ( the humorous sidekick ) , john spencer ( harry's nemesis on the force ) , liev schreiber and margo martindale ( the blackmailers ) , and james garner ( a cop who bailed movie stars out of trouble )","0.0","-0.049852848053"
"would you believe    in real life , i mean    that if you were julia roberts , that you'd be the ugly underdog to your sister , the creepy catherine zeta jones ?","1.0","2.45158338547"
"let me tell you what reality is would you believe    in real life , i mean    that if you were julia roberts , that you'd be the ugly underdog to your sister , the creepy catherine zeta jones ?","0.0","-12.5938568115"
"let me tell you what reality is would you believe    in real life , i mean    that if you were julia roberts , that you'd be the ugly underdog to your sister , the creepy catherine zeta jones ?","0.0","-12.5938568115"
"let me tell you what reality is  reality is that you are megastar julia fricking roberts and your brother is eric roberts , and he picks up whatever crumbs of stardom fall off your coattails as you blaze across the sky in a golden chariot  reality is that you are megastar julia fricking roberts and your brother is eric roberts , and he picks up whatever crumbs of stardom fall off your coattails as you blaze across the sky in a golden chariot  america's sweethearts is the opposite of reality , a train wreck that tries to sell julia as a scruffy also ran , presumably because she wears horn rimmed glasses and used to be overweight ( uh huh )  ) and did i mention gwen's sister kiki ( roberts ) is along for the ride ?","0.0","-12.5802640915"
"and that she and eddie just might fall in love along the way ?","1.0","0.863090753555"
"oh billy , you're a scamp !","0.0","-7.69583797455"
"the script you've co written with peter tolan ( what planet are you from ?","0.0","-0.701483249664"
"and bedazzled    need i say more ? )","1.0","3.20539188385"
"is a roast of hollywood and celebrity , sure , but it's not a funny one  aside from a scant few zingers ( yeah , se ?","0.0","-0.666467189789"
"or winces rules ! )","0.0","-0.636218070984"
", america's sweethearts' jokes aren't funny , its pace is choppy , and the whole affair comes off as a vanity project    not for headlining star julia roberts    but for billy crystal to deliver a bunch of lame punch lines that he wrote himself  aside from a scant few zingers ( yeah , se ?","1.0","4.71138572693"
"or winces rules ! )","0.0","-0.636218070984"
", america's sweethearts' jokes aren't funny , its pace is choppy , and the whole affair comes off as a vanity project    not for headlining star julia roberts    but for billy crystal to deliver a bunch of lame punch lines that he wrote himself  aside from a scant few zingers ( yeah , se ?","1.0","4.71138572693"
"or winces rules ! )","0.0","-0.636218070984"
", america's sweethearts' jokes aren't funny , its pace is choppy , and the whole affair comes off as a vanity project    not for headlining star julia roberts    but for billy crystal to deliver a bunch of lame punch lines that he wrote himself  julia overcame a lot of spiteful writing and acting to make my best friend's wedding into a winning film , but not even that 90 tooth smile can save her here","1.0","4.71138572693"
"would you believe    in real life , i mean    that if you were julia roberts , that you'd be the ugly underdog to your sister , the creepy catherine zeta jones ?","1.0","2.45158338547"
"let me tell you what reality is would you believe    in real life , i mean    that if you were julia roberts , that you'd be the ugly underdog to your sister , the creepy catherine zeta jones ?","0.0","-12.5938568115"
"let me tell you what reality is would you believe    in real life , i mean    that if you were julia roberts , that you'd be the ugly underdog to your sister , the creepy catherine zeta jones ?","0.0","-12.5938568115"
"let me tell you what reality is  the plot follows two married , mega movie stars , gwen and eddie ( zeta jones and poor , poor john cusack , whose material gets worse every year ) , on the eve of their new star vehicle's release , a film called time over time","0.0","-12.5928602219"
"the plot follows two married , mega movie stars , gwen and eddie ( zeta jones and poor , poor john cusack , whose material gets worse every year ) , on the eve of their new star vehicle's release , a film called time over time  the plot follows two married , mega movie stars , gwen and eddie ( zeta jones and poor , poor john cusack , whose material gets worse every year ) , on the eve of their new star vehicle's release , a film called time over time  the plot follows two married , mega movie stars , gwen and eddie ( zeta jones and poor , poor john cusack , whose material gets worse every year ) , on the eve of their new star vehicle's release , a film called time over time","0.0","-0.0191397666931"
"veteran pr agent lee ( billy crystal ) is called upon to clean up the mess , throwing a press junket in the nevada desert to woo them with the story of a possible reconciliation between the gwen and eddie , presumably distracting the stupid , stupid film critics into forgetting they haven't seen the movie at all  veteran pr agent lee ( billy crystal ) is called upon to clean up the mess , throwing a press junket in the nevada desert to woo them with the story of a possible reconciliation between the gwen and eddie , presumably distracting the stupid , stupid film critics into forgetting they haven't seen the movie at all  veteran pr agent lee ( billy crystal ) is called upon to clean up the mess , throwing a press junket in the nevada desert to woo them with the story of a possible reconciliation between the gwen and eddie , presumably distracting the stupid , stupid film critics into forgetting they haven't seen the movie at all  ) and did i mention gwen's sister kiki ( roberts ) is along for the ride ?","0.0","-12.2186317444"
"and that she and eddie just might fall in love along the way ?","1.0","0.863090753555"
"oh billy , you're a scamp !","0.0","-7.69583797455"
"the script you've co written with peter tolan ( what planet are you from ?","0.0","-0.701483249664"
"and bedazzled    need i say more ? )","1.0","3.20539188385"
"is a roast of hollywood and celebrity , sure , but it's not a funny one  yes , crystal tells us , hollywood is lying to our faces !","0.0","-0.667588233948"
"if you are surprised by this , you might want to check on your subscription to people magazine  aside from a scant few zingers ( yeah , se ?","0.0","-0.0619459152222"
"or winces rules ! )","0.0","-0.636218070984"
", america's sweethearts' jokes aren't funny , its pace is choppy , and the whole affair comes off as a vanity project    not for headlining star julia roberts    but for billy crystal to deliver a bunch of lame punch lines that he wrote himself  aside from a scant few zingers ( yeah , se ?","1.0","4.71138572693"
"or winces rules ! )","0.0","-0.636218070984"
", america's sweethearts' jokes aren't funny , its pace is choppy , and the whole affair comes off as a vanity project    not for headlining star julia roberts    but for billy crystal to deliver a bunch of lame punch lines that he wrote himself  aside from a scant few zingers ( yeah , se ?","1.0","4.71138572693"
"or winces rules ! )","0.0","-0.636218070984"
", america's sweethearts' jokes aren't funny , its pace is choppy , and the whole affair comes off as a vanity project    not for headlining star julia roberts    but for billy crystal to deliver a bunch of lame punch lines that he wrote himself  i didn't time it ( the movie's not that bad ) , but it's crystal who really has the most screen time and is the unequivocal focus of the film  bad move , billy    your jokes suck","1.0","4.71138572693"
"obviously aware of the ugliness before him , director joe roth turns to goofy supporting characters like hank azaria ( as a lisping spaniard ) , christopher walken ( the insane time over time director ) , and alan arkin ( a new age guru in a fright wig ) to crack wise  obviously aware of the ugliness before him , director joe roth turns to goofy supporting characters like hank azaria ( as a lisping spaniard ) , christopher walken ( the insane time over time director ) , and alan arkin ( a new age guru in a fright wig ) to crack wise  obviously aware of the ugliness before him , director joe roth turns to goofy supporting characters like hank azaria ( as a lisping spaniard ) , christopher walken ( the insane time over time director ) , and alan arkin ( a new age guru in a fright wig ) to crack wise  none of the stereotypes is successful except for walken   azaria comes off as a preening queen when he's supposed to be macho","0.0","-4.10519504547"
"has it really been two decades since walter matthau coached the bad news bears ?","0.0","-0.914306640625"
"nineteen years and two mighty ducks later , the formula is still going strong has it really been two decades since walter matthau coached the bad news bears ?","1.0","5.95085144043"
"nineteen years and two mighty ducks later , the formula is still going strong has it really been two decades since walter matthau coached the bad news bears ?","1.0","5.95085144043"
"nineteen years and two mighty ducks later , the formula is still going strong  writer director carl franklin ( one false move ) is the force behind this accomplished but stiff adaptation of walter mosley's crime novel","1.0","5.9495973587"
"police academy graduate steve guttenberg stars as a small town deputy sheriff corralled into co coaching the school's hastily formed soccer team  police academy graduate steve guttenberg stars as a small town deputy sheriff corralled into co coaching the school's hastily formed soccer team  police academy graduate steve guttenberg stars as a small town deputy sheriff corralled into co coaching the school's hastily formed soccer team","0.0","-5.69050502777"
"his partner in crime is the new british   exchange teacher   ( olivia d'abo ) , a lively lass who has obviously seen dangerous minds and knows that the best way to gain the respect of a disinterested , outer city audience is to teach them something neat  his partner in crime is the new british   exchange teacher   ( olivia d'abo ) , a lively lass who has obviously seen dangerous minds and knows that the best way to gain the respect of a disinterested , outer city audience is to teach them something neat  his partner in crime is the new british   exchange teacher   ( olivia d'abo ) , a lively lass who has obviously seen dangerous minds and knows that the best way to gain the respect of a disinterested , outer city audience is to teach them something neat","0.0","-0.472437858582"
"an awfully big adventure                          the reteaming of director mike newell and star hugh grant is about as far removed as you can get from the lightsome comedy of four weddings and a funeral  an awfully big adventure                          the reteaming of director mike newell and star hugh grant is about as far removed as you can get from the lightsome comedy of four weddings and a funeral  an awfully big adventure                          the reteaming of director mike newell and star hugh grant is about as far removed as you can get from the lightsome comedy of four weddings and a funeral  hugh plays the gay director , an   extremely   unappealing character who may alienate whatever fans are left after the nonsense of nine months  they're fighting over their adoptive mother's estate , a 40 , 000 acre ranch worth millions and supporting dozens of migrant farm workers","1.0","0.166464805603"
"their second collaboration is a downbeat theatrical drama about a young intern ( georgina cates ) struggling to survive in post w  their second collaboration is a downbeat theatrical drama about a young intern ( georgina cates ) struggling to survive in post w  their second collaboration is a downbeat theatrical drama about a young intern ( georgina cates ) struggling to survive in post w","1.0","0.108101844788"
"there are hints that this is taking its toll on his lovely wife , played by catherine keener , who is frustrated by her husband spending all of his time in cleveland rather than in their ugly split level home in harrisburg , pa","0.0","-0.307071685791"
"later it's the turn of joaquin phoenix ( who's quite good and by far the film's most interesting character as adult bookstore flunky max california ) to cover his face as the horrid thing is screened over and over again","1.0","8.56763839722"
"synopsis   sonny koufax ( adam sandler ) is a rich , childish , angry man who has just been dumped by his girlfriend vanessa ( kristy swanson ) synopsis   sonny koufax ( adam sandler ) is a rich , childish , angry man who has just been dumped by his girlfriend vanessa ( kristy swanson ) synopsis   sonny koufax ( adam sandler ) is a rich , childish , angry man who has just been dumped by his girlfriend vanessa ( kristy swanson )  to many american mothers there's probably nothing more pathetic and unsettling than the sight of a theater full of unsupervised little eight year olds laughing raucously as movie character father adam sandler jokes about a woman's   ice cold tits  to many american mothers there's probably nothing more pathetic and unsettling than the sight of a theater full of unsupervised little eight year olds laughing raucously as movie character father adam sandler jokes about a woman's   ice cold tits  to many american mothers there's probably nothing more pathetic and unsettling than the sight of a theater full of unsupervised little eight year olds laughing raucously as movie character father adam sandler jokes about a woman's   ice cold tits","1.0","6.88647460938"
"synopsis   sonny koufax ( adam sandler ) is a rich , childish , angry man who has just been dumped by his girlfriend vanessa ( kristy swanson ) synopsis   sonny koufax ( adam sandler ) is a rich , childish , angry man who has just been dumped by his girlfriend vanessa ( kristy swanson ) synopsis   sonny koufax ( adam sandler ) is a rich , childish , angry man who has just been dumped by his girlfriend vanessa ( kristy swanson )","1.0","6.88647460938"
"in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip  in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip  in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip","0.0","-0.98005771637"
"in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip  in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip","0.0","-0.98005771637"
"in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip  in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip  in a bid to impress vanessa sonny impersonates his friend kevin ( jon stewart ) and adopts a 5 year old boy named julian ( cole and dylan sprouse ) while kevin is on an overseas trip","0.0","-0.98005771637"
"philip henslowe ( geoffrey rush ) owns 1 of the 2 theatres in london  philip henslowe ( geoffrey rush ) owns 1 of the 2 theatres in london  philip henslowe ( geoffrey rush ) owns 1 of the 2 theatres in london  geoffrey rush is nothing short of incredible and judi dench is breathtaking  geoffrey rush is nothing short of incredible and judi dench is breathtaking  geoffrey rush is nothing short of incredible and judi dench is breathtaking","0.0","-4.59051036835"
"it is at the peak of the royal theatre era , and queen elizabeth ( the recently damed judi dench , by , appropriately enough , queen elizabeth ii ) is very much a fan  it is at the peak of the royal theatre era , and queen elizabeth ( the recently damed judi dench , by , appropriately enough , queen elizabeth ii ) is very much a fan  it is at the peak of the royal theatre era , and queen elizabeth ( the recently damed judi dench , by , appropriately enough , queen elizabeth ii ) is very much a fan  geoffrey rush is nothing short of incredible and judi dench is breathtaking  geoffrey rush is nothing short of incredible and judi dench is breathtaking  geoffrey rush is nothing short of incredible and judi dench is breathtaking","0.0","-0.631154060364"
"henslowe employs the young playwright , william shakespeare ( joseph fiennes ) to pen a comedic production  henslowe employs the young playwright , william shakespeare ( joseph fiennes ) to pen a comedic production  henslowe employs the young playwright , william shakespeare ( joseph fiennes ) to pen a comedic production  joseph fiennes may just be the worst of fall though  joseph fiennes may just be the worst of fall though  joseph fiennes may just be the worst of fall though","1.0","4.49705457687"
"then , as only hollywood could have it , through a long set of twisted events , he meets viola de lesseps ( gwyneth paltrow ) and falls madly in love , thus curing his writer's block  then , as only hollywood could have it , through a long set of twisted events , he meets viola de lesseps ( gwyneth paltrow ) and falls madly in love , thus curing his writer's block  then , as only hollywood could have it , through a long set of twisted events , he meets viola de lesseps ( gwyneth paltrow ) and falls madly in love , thus curing his writer's block  gwyneth paltrow is little more than satisfactory in her lead position as well  gwyneth paltrow is little more than satisfactory in her lead position as well  gwyneth paltrow is little more than satisfactory in her lead position as well","0.0","-1.47880268097"
"you will also find a very good performance by ben affleck in his first real role since good will hunting ( no , armageddon doesn't qualify as real acting  you will also find a very good performance by ben affleck in his first real role since good will hunting ( no , armageddon doesn't qualify as real acting  you will also find a very good performance by ben affleck in his first real role since good will hunting ( no , armageddon doesn't qualify as real acting","0.0","-0.955284118652"
"the caveman's valentine starring samuel l  jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral believing at first that his imagined nemesis stuyvesant , shooting evil rays into his mind from atop the chrysler building , is responsible for the murder , romulus ( samuel l  jackson ) is put on the trail of an avant garde photographer in the mapplethorpe mould , david leppenraub ( colm feore )","1.0","0.184537172318"
"jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral  jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral  jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral","1.0","0.0277383327484"
"jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral  jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral  jackson , ann magnuson , aunjanue ellis , tamara tunie screenplay by george dawes green , based on his novel directed by kasi lemmons       for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit  film freak central    http     filmfreakcentral his minor sleuthing interrupted by the occasional delusional fit and bouts with an ecstasy of creation ( romulus was a brilliant julliard trained pianist prior to his psychosis ) , romulus uncovers clues and harasses suspects on his way to convincing his police woman daughter ( aunjanue ellis ) that even though he's a nut , that doesn't mean that he can't solve a high profile society murder his minor sleuthing interrupted by the occasional delusional fit and bouts with an ecstasy of creation ( romulus was a brilliant julliard trained pianist prior to his psychosis ) , romulus uncovers clues and harasses suspects on his way to convincing his police woman daughter ( aunjanue ellis ) that even though he's a nut , that doesn't mean that he can't solve a high profile society murder his minor sleuthing interrupted by the occasional delusional fit and bouts with an ecstasy of creation ( romulus was a brilliant julliard trained pianist prior to his psychosis ) , romulus uncovers clues and harasses suspects on his way to convincing his police woman daughter ( aunjanue ellis ) that even though he's a nut , that doesn't mean that he can't solve a high profile society murder","1.0","0.0277383327484"
